company_name,industry,dt_ym,ct_1st,ct_2nd,job_req_noun,job_add_noun,job_due_noun,title
비마이프렌즈,"IT, 컨텐츠",2023-12,Design,Character Designer,"['캐릭터', '관련', '이상', '경력', '소유', '캐릭터', '메뉴얼', '스타일', '가이드', '개발', '포트폴리오', '반드시', '제출', '링크']","['브랜드', '캐릭터', '개발', '디자인', '콘텐츠', '관련', '디자인', '직무', '모션', '애니메이션', '기준', '캐릭터', '개발', '프렌즈', '채용', '전형', '과정', '요', '서류', '전형', '차', '인터뷰', '차', '실무', '인터뷰', '차', '리더', '인터뷰', '합격', '안내', '처우', '협의']","['캐릭터', '기획', '디자인', '캐릭터', '원화', '개발', '응용', '디자인', '캐릭터', '메뉴얼', '스타일', '가이드', '제작', '캐릭터', '콘텐츠', '제작']",[300억↑투자] Character Designer
카카오VX,"예술, 스포츠, 여가",2023-12,IT,Database Administrator,"['운영', '개발', '보유', '복원', '트러블', '슈팅', '해결', '장애', '대응', '작성', '튜닝', '쿼리', '튜닝', '운영', '대응']","['서비스', '운영', '이상', '모니터링', '이용', '관제', '보유', '서비스', '트랜젝션', '쿼리', '분석', '튜닝', '보유']","['구축', '운영', '담당', '백업', '모니터링', '수행', '담당', '데이터', '마이', '그레이', '션', '담당', '이슈', '확인', '성능', '쿼리', '튜닝', '담당']",DB운영팀 스크린 서비스 담당 DBA
고알레,"IT, 컨텐츠",2023-12,Design,Graphic Designer,"['학력', '무관', '편집', '툴', '활용', '브랜딩', '디자인', '작업', '유', '병역의무', '이행', '면제', '남자', '지원', '함', '해외여행', '결격', '사유']","['브랜딩', '디자인', '관심', '관련', '학과', '졸업', '관련', '경력', '보유']","['알레', '브랜드', '주요', '시각', '디자인', '알레', '홈페이지', '자사', '상세', '페이지', '웹', '디자인', '오프라인', '컨텐츠', '광고', '프로모션', '배너', '디자인', '자사', '제품', '궂즈', '디자인', '브랜드', '리뉴얼', '확장', '적용', '의류', '디자인', '핸들링', '전형', '일정', '서류', '전형', '면접', '최종', '합격', '면접', '대상자', '발표', '서류', '평가', '결과', '개별', '안내', '일정', '숫자', '이상', '지원', '시', '서류', '평가', '진행', '률', '기간', '변동', '가능', '합격자', '발표', '최종', '합격자', '추후', '개별', '통지', '예정', '결과', '발표', '정해진', '일정', '진행', '지원', '경우', '조기', '종료']",그래픽 디자이너 (1년 이상)
엔라이즈(NRISE),"IT, 컨텐츠",2023-12,Media & Communication,Editor,"['출판', '경력', '보유', '베스트셀러', '출판', '분야', '도서', '기획', '편집', '독자', '책', '관심', '트렌드', '파악', '디테일', '여기', '적용', '줄', '아시', '기획', '편집', '교정', '교열', '통해', '매력', '책', '출판', '출판', '이해관계자', '커뮤니케이션']","['능력', '환영', '책', '사랑', '출판', '열정', '보유', '팀', '에너지', '커뮤니케이션', '능력']","['오시', '커리어', '패스', '출판사', '단행본', '기획', '편집', '국내', '유수', '저자', '발굴', '단행본', '출판', '과정', '트렌디', '외', '판권', '계약', '출판', '이해관계자', '커뮤니케이션', '외주', '채널', '디자이너', '인쇄', '제작', '소통', '독자', '구', '책', '만듭니']",[100억↑투자] 출판 편집자 (FIKA)
라이프시맨틱스,"IT, 컨텐츠",2023-12,Management & Business,Business Development,"['우리', '분과', '자료', '수집', '시장', '분석', '사업', '검토', '기획서', '작성', '사업', '기획', '사이클', '도감', '수행', '커뮤니케이션', '능력', '내외', '협업', '업계', '동향', '시장', '리서치', '보유', '제안', '사업', '계획', '보고서', '각종', '문서', '작성', '능력']","['스탭', '공공기관', '정부', '공공기관', '과제', '발굴', '참여', '커뮤니케이션', '능력', '가지', '헬', '스케', '산업', '관려', '이해도']","['우리', '수명', '비롯', '관련', '제반', '담당', '국내외', '산업', '동향', '분석', '통해', '전략', '수립', '지속', '성장', '위', '전략', '의사', '결정', '지원', '전사', '주요', '이슈', '진단', '해결', '사업', '초기', '전략', '수립', '추진']",대표이사실
라이프시맨틱스,"IT, 컨텐츠",2023-12,Management & Business,Business Support Manager,"['우리', '분과', '자료', '조사', '작업', '체계', '문서', '작업', '툴', '커뮤니케이션', '능력', '소통', '어려움', '작문', '능력', '사업', '아이템', '적극', '발굴', '기획', '추진', '강점']","['스탭', '공공기관', '유', '정부', '공공기관', '과제', '발굴', '참여', '헬', '스케', '산업', '관련', '이해도']","['우리', '로서', '일정', '관리', '기본', '제반', '담당', '외부', '임석', '행사', '지원', '기본', '자료', '조사', '사업', '기획', '지원']",CEO Staff(신입)
캐치잇플레이(Catch it english),"IT, 컨텐츠",2023-12,Management & Business,Service Planner,"['기획', '실무', '작업', '모바일', '웹앱', '반응', '웹', '기획', '기획', '도구로', '프로토타이핑', '가능', '사용자', '케이스', '디테일', '정책', '수립', '관계', '상세', '화면', '기획', '서비스', '기획', '관련', '이상', '포트폴리오', '본인', '작성', '샘플', '콘텐츠', '제출', '본인', '작업', '부분', '기재']","['교육', '앱', '웹', '프로젝트', '인공', '지능', '기반', '차세대', '교육', '플랫폼', '제작', '관심', '관련', '서비스', '초기', '기획', '제품', '개발', '유지', '보수', '데이터', '분석', '기획', '개선', '적극성', '책임감', '소통', '능력', '자신', '주변', '환경', '처리', '자기', '계발', '공부', '통해', '긍정', '자기', '자신', '사랑', '사랑', '마음', '회사', '호흡', '팀워크', '풍요롭']","['담당', '차세대', '인공', '지능', '영어', '교육', '플랫폼', '개발', '중', '고등', '영어', '학습', '웹', '서비스', '기획', '예정', '한국', '시작', '글로벌', '확장', '예정', '전형', '절차', '서류', '포트폴리오', '검토', '차', '실무', '면접', '온라인', '차', '면접', '온라인', '최종', '면접', '오프라인', '합격', '발표']",서비스 웹 기획자 (재택가능)
우아한형제들(배달의민족),"IT, 컨텐츠",2023-12,HR,HR Manager,"['조직', '문화', '영역', '데이터', '분석', '컴퓨터', '통계', '수학', '산업', '공학', '분석', '관련', '학사', '학위', '보유', '관련', '분야', '석사', '학위', '보유', '데이터', '분석', '언어', '프레임워크', '등를']","['통계', '방법론', '활용', '이상', '보유', '석사', '포함', '데이터', '시각', '개발', '서비스', '시각', '툴', '라이브러리', '활용', '자연어', '처리', '모델', '운영', '고도화', '보유', '모델', '서빙', '재', '학습']","['조직', '문화', '영역', '데이터', '파이프라인', '구축', '관리', '영역', '별', '시스템', '데이터', '확인', '검증', '분석', '용', '데이터', '마트', '구축', '관리', '데이터', '분석', '서비스', '채용', '인사', '운영', '평가', '보상', '조직', '문화', '영역', '데이터', '분석', '인사이트', '도출', '분석', '결과', '서비스', '대시보드', '분석', '방법론', '개발', '연구', '분석', '통해', '방법론', '설계', '테스트', '적용', '자연어', '처리', '기술', '활용', '비정', '데이터', '분석', '모델', '개발', '운영', '기술', '동향', '파악', '리서치']",People Analytics 담당자(3년이상)
킥더허들,"판매, 유통",2023-12,Marketing & Advertising,Performance Marketer,"['광고', '행사', '재직', '광고', '매체', '관리', '데이터', '성과', '관리', '매체', '조정', '세팅']","['성격', '엑셀', '구글', '시트', '툴', '사용', '광고', '행사', '재직']","['퍼포먼스', '광고', '매체', '관리', '네이버', '구글', '메타', '인스타그램', '광고', '계정', '운영', '마케팅', '일정', '광고', '일정', '관리', '세팅', '광고', '계정', '운영', '성과', '분석', '관리', '광고', '행사', '소통', '성과', '관리', '광고', '세팅', '관련', '카카오', '톡', '솔루션', '관리', '프로모션', '일정', '카카오', '톡', '메세지', '세팅', '유저', '세그먼트', '유저', '별', '카카오', '톡', '마케팅', '메세지', '세팅', '자사', '내', '솔루션', '그루비', '세팅', '성과', '관리']",[창원본사] 퍼포먼스 마케터
스위트스팟(SweetSpot),"판매, 유통",2023-12,Customer Service,MD,"['경력', '외향', '적극성', '책임감', '도전', '정신', '백화점', '대형', '마트', '쇼핑몰', '브랜드', '매장', '운영', '관리', '오프라인', '매장', '브랜드', '상품', '유치', '운영', '지점', '별', '판매', '인력', '채용', '관리', '주말', '휴일', '가능']","['국내', '오프라인', '유통', '신세계', '롯데', '백화점', '쇼핑몰', '아울렛', '할인점', '오프라인', '정규', '매장', '개', '이상', '관리', '백화점', '쇼핑몰', '할인점', '인적', '네트워크', '보유', '즉시', '협업', '다수', '브랜드', '풀', '보유']","['정규', '매장', '총괄', '오프라인', '정규', '매장', '파트', '스토어', '파트', '운영', '총괄', '신세계', '백화점', '이마트', '개', '매장', '채널', '매장', '별', '영업', '계획', '수립', '매장', '별', '매출', '손익', '관리', '백화점', '할인점', '바이어', '영업', '스토어', '파트', '매니지먼트', '파트', '명']",MD팀 스토어파트 운영총괄 리더
바티에이아이,"IT, 컨텐츠",2023-12,Management & Business,Project Manager,"['서비스', '기획', '운영', '이상', '서비스', '기획', '기획', '웹앱', '서비스', '기획', '배포', '운영', '실전', '앱웹', '기능', '정의', '와이어', '프레임', '플로우', '차트', '스토리보드', '기획', '자료', '작성', '가능', '개발', '프로그래밍', '이해도', '습득', '두려움', '글로벌', '시장', '수요', '동향', '전체', '산업', '흐름', '이해', '이해관계자', '의사소통', '통해', '목표', '결과', '생산', '도구로', '협업']","['성향', '서비스', '자기개발', '협업', '툴', '효율', '앱', '호기심', '토대', '검색', '사용자', '중심', '논리', '사고', '서비스', '기획', '능', '원인', '성과', '분석', '기억', '기록', '바티', '조직', '문화', '이해', '주도', '수행', '조직', '적극', '자세', '구성원', '협업', '도움', '긍정', '태도', '마인드', '기술', '스타트업', '개발', '서비스', '자동화', '관련', '기획', '온라인', '서비스', '초기', '기획', '성장', '자동화', '자연어', '처리', '텍스트', '마', '이닝', '인공', '지능', '지식', '사용']","['노', '코드', '자동화', '솔루션', '바티', '서비스', '기획', '프로젝트', '리딩', '자동화', '기능', '기획', '관리', '전반', '정량', '정성', '분석', '서비스', '개선', '고도화', '프론트', '엔지니어', '백엔드', '엔지니어', '디자이너', '마케터', '협업', '고객', '바티', '기술', '계속', '제공', '위', '서비스', '기획', '실행']",자동화 노코드 툴 IT 서비스 기획자 (3년 이상)
폴라리스쓰리디(Polaris3D),제조,2023-12,IT,Front-end Engineer,"['앱', '개발', '운영', '경력', '이상', '협업', '디자인', '툴', '이해', '경력', '기술', '첨부', '지원', '때', '경력', '기술', '형식', '반드시', '첨부', '경력', '기술', '자신', '기술', '줄', '프로젝트', '다른', '협력', '위주', '작성', '경력', '기술', '작성', '프로젝트', '대해', '수행', '기간', '주요', '내용', '기술', '스택', '본인', '기여', '결과', '성과', '성취', '명시', '진행', '내용', '관련', '용이', '라면', '발생', '이슈', '대해', '문제', '원인', '파악', '해결', '사례', '기술', '사용', '개선', '구축', '사용', '테스트', '자동화', '개발', '리드', '개발', '리팩토링', '성능', '개선']","['명령', '사용', '능력', '보유', '상태', '관리', '라이브러리', '사용', '개발', '테스트', '자동화', '활용', '커뮤니케이션']","['기반', '관리자', '용', '개발', '유지', '보수', '해', '시스템', '모니터링', '이슈', '추적', '성능', '개선', '제품', '고객', '전달', '모든', '과정', '협업', '참여']",서빙로봇 Flutter 앱 개발자 (포항)
스위트스팟(SweetSpot),"판매, 유통",2023-12,Customer Service,MD,"['경력', '외향', '적극성', '책임감', '도전', '정신', '백화점', '쇼핑몰', '팝업', '스토어', '기획', '오프라인', '이상', '오프라인', '브랜드', '기업', '마케팅', '행사', '기획', '오프라인', '이상', '신규', '팝업', '이벤트', '기획', '오프라인', '건', '이상', '주말', '휴일', '가능']","['오프라인', '팝업', '스토어', '보신', '해외', '상품', '수입', '운영', '보신', '캐릭터', '상품', '개발', '운영', '보신', '비즈니스', '영어']","['기획', '총괄', '기획', '파트', '목표', '수립', '운영', '기획', '파트', '매니지먼트', '파트', '명', '신규', '팝업', '컨텐츠', '기획', '인기', '컨텐츠', '제휴', '처', '확보', '팝업', '컨텐츠', '백화점', '쇼핑몰', '영업']",MD팀 퍼포먼스파트 기획총괄 리더
에이지엘,"IT, 컨텐츠",2023-12,IT,QA,"['자격', '요건', '경력', '이상']","['테스트', '자동화', '프로젝트', '수행', '정보', '통신', '관련', '학사', '이상', '학위', '보유']","['기반', '챗봇', '서비스', '개발', '챗봇', '계', '시', '필요', '모듈', '개발', '서버', '운영', '기반', '챗봇', '서비스', '모듈', '운영', '관리', '서버', '자원', '관리', '케스트', '레이', '터', '이슈', '관리', '사내', '시스템', '계', '사내', '서비스', '계', '모듈', '운영', '관리', '사내', '신규', '시스템', '계', '필요시', '개발']",골프테크 RPA 개발
오토스테이,기타 서비스업,2023-12,IT,Front-end Engineer,"['학력', '학력', '무관', '이상', '웹', '퍼블리셔', '로써', '경력', '대기업', '프로젝트', '직접', '진행', '구조', '퍼블리싱', '작업', '개발', '보신', '분야', '도전', '의식', '적극', '마인드', '소유자']","['커머스', '예약', '서비스', '개발', '자체', '서비스', '운영', '유지', '보수', '모빌리티', '플랫폼', '유']","['오토', '스테이', '플랫폼', '섭스', '고도화', '신규', '개발', '모바일', '플랫폼', '관리자', '서비스', '개발', '프론트', '개발']",WEB 퍼블리셔
펑타이그레이터차이나(피티코리아),"IT, 컨텐츠",2023-12,Marketing & Advertising,Marketer,"['대학교', '졸업', '활용', '능력', '클라이언트', '플루', '협력', '커뮤니케이션', '능력', '캠페인', '기획', '능력', '문서', '작성', '능력', '운영', '인', '플루', '운영', '라이브', '커머스', '운영', '캠페인', '기획', '콘텐츠', '기획', '집행', '보유', '중국', '디지털', '마케팅', '캠페인', '관련', '전략', '방향', '수립', '제안', '작성']","['디지털', '광고', '에이전시', '광고', '행사', '출신', '디지털', '광고', '열정', '보유', '최신', '유행', '아이디어', '소셜', '플랫폼', '콘텐츠', '기획', '한국어', '활용', '한국어', '중국인', '경우', '한국어', '원어민', '비자', '이슈']","['중국', '디지털', '마케팅', '프로젝트', '운영', '집행', '중국', '운영', '집행', '샤오홍슈', '도우', '위챗', '웨이보', '운영', '콘텐츠', '기획', '제작', '관리', '중국', '한국', '인', '플루', '체험', '단', '섭외', '기획', '집행', '캠페인', '기획', '집행', '클라이언트', '인', '플루', '협력', '커뮤니케이션', '보고서', '작성', '제안', '작성']",중국 디지털 마케팅 AE(중국인)
콘센트릭스서비스코리아CATALYST,"IT, 컨텐츠",2023-12,IT,Data Engineer,"['경력', '이상', '컴퓨터', '관련', '전공자', '이해', '바탕', '문제', '해결', '능력', '운영', '관리', '사용']","['모델링', '설계', '운영', '관련', '보유', '외국어', '우수']","['데이터', '프로세싱', '체계', '설계', '원천', '데이터', '추출', '추출', '데이터', '요건', '정제', '변환', '처리', '타겟', '테이블', '적재', '스케쥴', '러', '등록', '관리', '데이터', '프로세싱', '모니터링', '성능', '튜닝']",데이터엔지니어
로앤컴퍼니(lawtalk),"IT, 컨텐츠",2023-12,Design,Web Designer,"['서비스', '이해', '웹', '모바일', '앱', '디자인', '경력', '이상', '실력', '고객', '관점', '데이터', '기반', '문제', '해결', '애자', '방법론', '스쿼드', '조직', '개발', '문제', '해결', '과정', '결과물', '포트폴리오', '프로젝트', '별', '역할', '기여', '기재', '프로토타이핑', '능력', '보유', '심플', '직관', '사용성', '제품', '시각', '논리', '근거', '토대', '비즈니스', '목적', '설계']","['개발자', '영어', '커뮤니케이션', '기획', '단계', '주도', '참여', '서비스', '디자인', '시스템', '이해', '데이터', '기반', '디자인']","['변호사', '생산', '기반', '서비스', '신규', '디자인', '담당', '변호사', '법률', '수행', '문제', '대해', '이해', '해결', '방법', '팀', '고민', '정성', '정량', '데이터', '기반', '지속', '제품', '개선', '과정', '사용성', '테스트', '고객', '조사', '직접', '설계', '진행', '고객', '제품', '전반', '디자인']",Product Designer (신규서비스)
아이케이오,"IT, 컨텐츠",2023-12,Customer Service,MD,"['이상', '경력', '기초', '툴', '사용', '능동', '계획', '책임감', '실행']","['뷰티', '뷰티', '디바이스', '패션', '브랜드', '채널', '최초', '입점', '채널', '운영', '사방', '넷', '활용', '이해도', '대인관계', '커뮤니케이션', '능력']","['외부', '판매', '채널', '입점', '상품', '운영', '관리', '프로모션', '기획', '제안', '상품', '매출', '실적', '관리', '커리어', '피드백', '능력', '제품군', '특성', '외부', '종합', '채널', '볼']",[뷰티/패션 브랜드] 국내 온라인 MD
네오랩컨버전스(NeoLab),"IT, 컨텐츠",2023-12,Management & Business,Project Manager,"['학사', '이상', '전공', '무관', '경력', '프로젝트', '프로', '덕트', '매니저', '경력', '이상', '전자제품', '기획', '발매', '징', '경력', '고객', '요구사항', '구체화', '컨설팅', '경력', '보유']","['외국어', '커뮤니케이션', '능력', '보유', '전자제품', '관련', '서비스', '관련', '협업', '부서', '커뮤니케이션', '자']","['상품', '서비스', '프로젝트', '매니지먼트', '스마트', '펜', '소리', '펜', '신규', '상품', '기획', '기존', '상품', '관련', '이슈', '진단', '개선', '안', '도출', '스마트', '펜', '시장', '분석', '기획']",PM / 상품기획
아이디에스앤트러스트,"IT, 컨텐츠",2023-12,IT,Java Developer,"['개발', '경력', '이상', '프레임워크', '실무', '보유', '클라이언트', '개발', '능력', '보유', '기타', '보유', '사용', '보유']","['솔루션', '개발', '설계', '분석', '개선', '보유', '제약', '산업', '관련', '이해', '보유', '클라우드', '환경', '기반', '개발', '보유', '기반', '보유']","['제약', '솔루션', '개발', '수행', '유지', '보수', '기발', '소프트웨어', '개발', '기반', '개발']",제약 IT솔루션 개발자 (3년 이상)
오지큐(OGQ),"IT, 컨텐츠",2023-12,IT,Front-end Engineer,"['개발', '이상', '웹', '프론트엔드', '개발', '모던', '웹', '위', '기술', '반응', '웹', '웹', '접근성', '크로스', '브라우징', '이해도', '공감', '주도', '수행', '직급', '직책', '관계', '적극', '대화', '의견', '교류']","['반응', '디자인', '웹', '접근성', '웹', '표준', '고려', '개발', '서버', '사이드', '렌더링', '방식', '웹', '개발', '이용', '개발', '신분', '성능', '측정', '최적화', '위', '데이터', '시각', '테스트', '코드', '작성', '코드', '리뷰', '문화', '지향']","['크리에이터', '스튜디오', '서비스', '개발', '유지', '보수', '크리에이터', '관리', '운영', '서비스', '개발', '유지', '보수']",프론트엔드 개발자
핏펫(Fitpet),"IT, 컨텐츠",2023-12,Customer Service,MD,"['이상', '이커머스', '경력', '보유', '사무', '관련', '활용', '담당', '책임감', '가지', '주도', '상호', '존중', '바탕', '커뮤니케이션', '능력', '부서', '협업', '반려동물', '내', '가족', '사랑', '아이', '위', '제품', '고민']","['이커머스', '플랫폼', '이해도', '반려동물', '관련', '산업', '종사', '브랜드', '관심', '커머스', '직문', '이해', '로서', '열정']","['반려동물', '브랜드', '유통', '탐색', '입점', '상품', '운영', '실적', '관리', '전반', '핏펫몰', '행사', '기획', '상품', '배너', '등록', '노출', '관리', '함', '성장', '기여', '핏펫몰', '운영', '위', '협업', '전반', '커머스', '지원', '수행']",[200억↑투자] 커머스팀_핏펫몰 AMD
킥더허들,"판매, 유통",2023-12,Customer Service,MD,"['카카오', '톡', '스토어', '올리브영', '스토어', '운영', '시즌', '별', '사용자', '파악', '레퍼런스', '서치', '통해', '프로모션', '판매', '전략', '기획']","['성격', '올리브영', '오프라인', '채널', '컨트롤', '타인', '소통', '부담', '커뮤니케이션', '엑셀', '구글', '시트', '툴', '사용', '타', '브랜드', '캐릭터', '콜라보레이션', '협업']","['자사', '운영', '제품', '신규', '세팅', '기존', '세팅', '조정', '자사', '내', '프로모션', '기획', '운영', '회원', '혜택', '관리', '브랜드', '자사', '운영', '스팟', '기획', '진행', '브랜딩', '콜라보', '기획', '외부', '채널', '스토어', '관리', '채널', '별', '특성', '스토어', '세팅', '제품', '노출', '관리', '채널', '별', '매출', '판매', '관리', '주문', '수집', '출고', '매칭', '채널', '별', '소통', '협의', '판매', '채널', '운영', '경우', '외부', '미팅', '진행', '필요', '외부', '채널', '프로모션', '기획', '시즌', '별', '채널', '별', '프로모션', '좌', '진행', '제안', '상품', '구성', '기획', '프로모션', '진행', '스토어', '세팅', '채널', '별', '프로모션', '스케줄', '관리', '프로모션', '진행', '거래', '액', '데이터', '취합', '분석']",[서울] 온라인 MD
볼드나인,"IT, 컨텐츠",2023-12,Sales,Sales Specialist,"['경력', '이상', '해외', '플랫폼', '판매', '중인', '화', '주사', '영업']","['일본어', '가능', '수출입', '통관', '유']","['국내', '일본', '플랫폼', '판매', '중인', '이커머스', '화', '주사', '영업', '화', '주사', '현장', '안내', '견적', '제출', '화주', '사별', '손익', '관리']",풀필먼트 해외(일본) 영업담당자
위시켓,"IT, 컨텐츠",2023-12,Sales,Technical Sales Specialist,"['아웃소싱', '시장', '플랫폼', '비즈니스', '대해', '관심', '고객', '만족', '고객', '중심', '서비스', '마인드', '우선', '생각', '이해', '존중', '바탕', '다른', '부서', '협업', '주도', '진행', '발전', '책임감', '지속', '학습', '통해', '팀', '왜', '질문', '답변', '피드백']","['아웃소싱', '플랫폼', '관심', '솔루션', '플랫폼', '비즈니스', '다른', '산업', '계약서', '팀', '피드백', '팀', '협업', '문제', '개선', '문제', '분석', '정의', '해결']","['합류', '해', '주요', '인사', '이드', '유닛', '소개', '마케팅', '기타', '인', '바운드', '접수', '잠재', '고객', '리드', '관리', '영업', '기회', '성공', '성사', '팀', '협업', '프로젝트', '컨설팅', '유닛', '소개', '프로젝트', '미팅', '직접', '참여', '고객', '협의', '상호', '검증', '계약', '안전', '신뢰', '기준', '제시', '계약서', '작성', '체결', '담당', '서비스', '개선', '위해', '고객', '입장', '의견', '문제', '해결', '위해', '팀', '협업']",세일즈(인사이드 세일즈/프로젝트 컨설팅)
아이헤이트플라잉버그스,"IT, 컨텐츠",2023-12,Management & Business,Operations Manager,"['데이터', '분석', '관련', '전공자', '관련', '수업', '수강', '대학', '졸업', '졸업', '예정자', '언어', '이용', '데이터', '분석', '관심']","['사항', '사용', '언어', '이해도', '환경', '개월', '수습', '후', '평가', '정규직', '전환', '월목', '금', '서울특별시', '영등포구', '여의대로', '파크원', '타워', '층']","['회사', '내', '전반', '경영', '데이터', '고객', '데이터', '결제', '매출', '비용', '등를', '기록관리', '데이터', '저장', '관리', '위', '정책', '수립', '행정', '수행', '경영', '판단', '데이터', '결과물', '산출', '분석', '언어', '사용', '재무', '데이터', '분석']",[600억↑투자] 데이터 매니저 (신입)
제너바이오,"IT, 컨텐츠",2023-12,Management & Business,Operations Manager,"['신입', '경력', '만', '이상', '경력', '직', '경우', '경영', '영업', '지원', '쇼핑몰', '운영', '경력', '기술', '제출', '필', '웹사이트', '트래픽', '물류', '배송', '시스템', '이해', '데이터', '기반', '의사결정', '문제해결', '능력', '보유', '적극', '커뮤니케이션', '스킬', '능동', '수행']","['반려동물', '예정', '반려동물', '산업', '관련', '이해도', '이카운트', '활용', '영상', '이미지', '편집', '능력', '엑셀', '상급']","['공식', '온라인', '입점', '채널', '운영', '상품', '관리', '온라인', '채널', '별', '주문', '수집', '정산', '데이터', '입력', '전표', '처리', '사무소', '입출', '재고', '관리', '온라인', '채널', '별', '관리']",반려동물 온라인 쇼핑몰 운영 관리자
에이지엘,"IT, 컨텐츠",2023-12,IT,Front-end Engineer,"['자격', '요건', '경력', '이상']","['웹', '서비스', '배포', '항공', '호텔', '연동', '사설', '사용', '이해']","['골프', '예약', '서비스', '연동', '서버', '개발', '서비스', '안정', '성능', '개선']",골프테크 서비스 연동 API 서버 개발
바티에이아이,"IT, 컨텐츠",2023-12,IT,Java Developer,"['이상', '개발', '실력', '개발', '습득', '두려움']","['성향', '연구', '기술', '욕구', '기억', '기록', '효율', '자동화', '관심', '구성원', '협업', '서로', '간의', '도움', '긍정', '태도', '마인드', '기술', '스타트업', '서비스', '자동화', '관련', '지식', '데이터베이스', '모델링', '실시간', '대규모', '트래픽', '용량', '데이터', '처리', '클라우드', '기반', '서비스', '인프라', '설계', '관리', '수행', '자연어', '처리', '텍스트', '마', '이닝', '인공', '지능', '오픈', '소스', '플랫폼', '프레임워크']","['바티', '자동화', '시스템', '서버', '개발', '자동화', '서비스', '개발', '운영', '기획', '프론트', '엔지니어', '디자이너', '협업']",자동화 노코드 툴 JAVA 백엔드 개발자 (5년 이상)
파트리지시스템즈,"IT, 컨텐츠",2023-12,Design,Web Designer,"['개발자', '협업', '디자인', '유행', '고객', '타깃', '층', '설계', '반응', '이해', '디자인', '제품', '전체', '이해', '사용자', '중심', '문제', '해결', '서비스', '방향', '정책', '기반', '설계', '구체', '심플', '직관', '사용성', '완성', '시각', '디자인', '직', '해결', '책', '협업', '능력', '아래', '요건', '이력서', '꼭', '기재', '지원', '자신', '포트폴리오', '개발자', '협업', '디자인', '성과', '대해', '서술', '서비스', '목표', '이해', '사용자', '중심', '문제', '해결', '대해', '서술', '직접', '구현', '상용', '서비스', '인지', '개선', '서술']","['기본', '지식', '퍼블리싱', '디자인', '방향성', '제시', '구체', '디자인', '최신', '트렌드', '대해', '알', '기반', '서비스', '디자인', '시스템', '구축', '고도화', '배포', '화면', '기능', '모두', '분석', '후', '재', '설계', '시스템', '디자인', '가이드', '제작', '제품', '초기', '기획', '참여', '구축', '운영', '모니터링', '참여']","['개발', '기능', '추가', '시', '신규', '화면', '제작', '자율', '주행', '데이터', '효율', '시각', '디자인', '기존', '화면', '명세', '파악', '후', '자연', '화면', '재', '배치', '고객', '사용성', '개선', '서비스', '관성', '제공', '위', '표준화', '작업', '콘셉트', '검증', '위', '인터', '랙티브', '제작']",자율주행 데이터 솔루션 Web UI/UX 디자이너 (2~5년)
아이케이오,"IT, 컨텐츠",2023-12,Sales,Sales Team Lead,"['이상', '경력', '운영', '무역', '실무', '이해도', '비즈니스', '영어', '회화', '가능']","['제', '외국어', '화장품', '기타', '소비재', '판매', '영미권', '이외', '국가', '판매', '활용', '사용']","['매출', '주요', '인덱스', '관리', '자사', '글로벌', '이커머스', '플랫폼', '운영', '전반', '마켓', '별', '전략', '수립', '정산', '협력', '소통', '커리어', '영역', '뿐', '마케팅', '영역', '판매', '마케팅']",[뷰티/패션 브랜드] 글로벌 MD (해외·북미/영어)
플레져,"IT, 컨텐츠",2023-12,IT,DevOps / System Admin,"['공학', '계열', '전공자', '컴퓨터공학', '수학', '통계학', '프레임워크', '활용', '개발', '경력', '이하', '언어', '설계', '개발', '기획', '요구사항', '고려', '데이터', '모델링', '설계', '개발', '클라우드', '기반', '개발', '서비스', '운영', '형상관리', '협업', '도구', '사용']","['아키텍처', '개발', '운영', '용량', '트래픽', '처리', '이해', '메시지', '큐', '시스템', '머신', '러닝', '딥', '러닝', '프로세스', '지원', '프로그램', '개발', '딥', '러닝머신', '러닝', '기술', '활용', '이미지', '텍스트', '기반', '알고리즘', '설계', '연구', '기술', '트렌드', '지속', '관심', '개발', '자체', '기술', '지식', '공유', '현재', '개선', '점', '고민', '서비스', '목표', '이해', '바탕', '가지', '임']","['회사', '내', '자체', '폼', '운영', '개발', '대형', '트래픽', '무', '중단', '서버', '운영', '구축', '기반', '플랫폼', '개발', '운영', '합류', '여정', '서류', '전형', '차', '실무', '진', '면접', '차', '임원', '면접', '필요시', '처우', '협의', '최종', '합격', '서류', '합격자', '연락', '채용', '후', '개', '월간', '습기', '처우', '동일', '지원', '시', '제출', '이력서', '수행', '포지션', '사용', '언어', '기여', '기재', '문제', '해결', '가치', '제공', '포트폴리오', '사용', '백엔드', '기술', '이상', '자주', '사용', '협업', '커뮤니케이션']",Back-End Developer(3년차 이상)
에이지엘,"IT, 컨텐츠",2023-12,IT,Web Publisher,"['경력', '이상', '기본', '지식', '실무', '웹접근성', '웹표준', '이해', '크로스', '브라우징', '개발', '반응', '퍼블리싱', '스타일', '가이드', '설계', '구현', '다국어', '웹사이트', '글로벌', '표준', '개발']","['적극', '주도', '수행', '웹', '퍼포먼스', '향상', '대해', '인지', '개발']","['자사', '홈페이지', '제품', '웹사이트', '개발', '모바일', '최적화', '콘텐츠', '마케팅', '퍼블리싱', '개발', '프론트엔드', '웹페이지', '퍼포먼스', '최적화']",골프테크 퍼블리셔
